,Country Code,Months Code,Year,Temp_Change,clusters,cluster
134738,143,7016,2017,0.642,0,pink
134739,143,7016,2018,-0.112,0,pink
134740,143,7016,2019,1.062,0,pink
134741,143,7016,2020,1.729,0,pink
134782,143,7017,2001,2.433,0,pink
134783,143,7017,2002,0.864,0,pink
134784,143,7017,2003,2.155,0,pink
134785,143,7017,2004,0.141,0,pink
134786,143,7017,2005,2.868,0,pink
134787,143,7017,2006,2.636,0,pink
134788,143,7017,2007,0.61,0,pink
134789,143,7017,2008,1.824,0,pink
134790,143,7017,2009,1.348,0,pink
134791,143,7017,2010,2.418,0,pink
134792,143,7017,2011,1.944,0,pink
134793,143,7017,2012,1.612,0,pink
134794,143,7017,2013,1.627,0,pink
134795,143,7017,2014,2.559,0,pink
134796,143,7017,2015,2.235,0,pink
134797,143,7017,2016,1.394,0,pink
134798,143,7017,2017,3.077,0,pink
134799,143,7017,2018,0.571,0,pink
134800,143,7017,2019,2.103,0,pink
134801,143,7017,2020,2.292,0,pink
134842,143,7018,2001,1.941,0,pink
134843,143,7018,2002,0.473,0,pink
134844,143,7018,2003,2.435,0,pink
134845,143,7018,2004,1.941,0,pink
134846,143,7018,2005,2.218,0,pink
134847,143,7018,2006,1.635,0,pink
134848,143,7018,2007,1.33,0,pink
134849,143,7018,2008,2.057,0,pink
134850,143,7018,2009,2.231,0,pink
134851,143,7018,2010,1.975,0,pink
134852,143,7018,2011,2.163,0,pink
134853,143,7018,2012,3.051,0,pink
134854,143,7018,2013,1.591,0,pink
134855,143,7018,2014,1.139,0,pink
134856,143,7018,2015,1.499,0,pink
134857,143,7018,2016,2.368,0,pink
134858,143,7018,2017,2.877,0,pink
134859,143,7018,2018,1.117,0,pink
134860,143,7018,2019,1.478,0,pink
134861,143,7018,2020,2.586,0,pink
134902,143,7019,2001,1.454,0,pink
134903,143,7019,2002,1.538,0,pink
134904,143,7019,2003,1.21,0,pink
134905,143,7019,2004,1.368,0,pink
134906,143,7019,2005,1.216,0,pink
134907,143,7019,2006,2.138,0,pink
134908,143,7019,2007,1.163,0,pink
134909,143,7019,2008,-0.599,0,pink
134910,143,7019,2009,1.645,0,pink
134911,143,7019,2010,1.329,0,pink
134912,143,7019,2011,1.516,0,pink
134913,143,7019,2012,1.624,0,pink
134914,143,7019,2013,1.526,0,pink
134915,143,7019,2014,2.29,0,pink
134916,143,7019,2015,1.386,0,pink
134917,143,7019,2016,1.682,0,pink
134918,143,7019,2017,2.331,0,pink
134919,143,7019,2018,0.977,0,pink
134920,143,7019,2019,1.675,0,pink
134921,143,7019,2020,2.081,0,pink
134962,143,7020,2001,1.812,0,pink
134963,143,7020,2002,1.199,0,pink
134964,143,7020,2003,1.69,0,pink
134965,143,7020,2004,1.133,0,pink
134966,143,7020,2005,1.284,0,pink
134967,143,7020,2006,1.49,0,pink
134968,143,7020,2007,1.032,0,pink
134969,143,7020,2008,1.18,0,pink
134970,143,7020,2009,1.274,0,pink
134971,143,7020,2010,2.145,0,pink
134972,143,7020,2011,1.835,0,pink
134973,143,7020,2012,1.445,0,pink
134974,143,7020,2013,1.362,0,pink
134975,143,7020,2014,1.751,0,pink
134976,143,7020,2015,1.256,0,pink
134977,143,7020,2016,1.948,0,pink
134978,143,7020,2017,2.232,0,pink
134979,143,7020,2018,0.638,0,pink
134980,143,7020,2019,1.579,0,pink
134981,143,7020,2020,2.172,0,pink
135742,144,7016,2001,0.126,0,pink
135743,144,7016,2002,0.484,0,pink
135744,144,7016,2003,0.636,0,pink
135745,144,7016,2004,0.769,0,pink
135746,144,7016,2005,1.013,0,pink
135747,144,7016,2006,0.909,0,pink
